412;2019-000054;54;10;2;16;16;5;1;522.49;219.45;4;3
413;2019-000054;54;12;2;16;16;5;29;179.99;97.19;4;3
414;2019-000054;54;15;6;16;16;5;58;215.99;116.63;4;3
415;2019-000055;55;1;1;18;18;5;17;612.25;355.11;4;2
416;2019-000055;55;2;2;18;18;5;16;581.64;290.82;4;2
417;2019-000055;55;8;2;18;18;5;1;349.99;181.99;4;2
418;2019-000055;55;9;4;18;18;5;1;449.99;202.50;4;2
419;2019-000055;55;12;2;18;18;5;44;179.99;97.19;4;2
420;2019-000056;56;1;1;1;1;1;12;612.25;355.11;3;3
421;2019-000056;56;2;2;1;1;1;24;581.64;290.82;3;3
422;2019-000056;56;4;4;1;1;1;12;549.99;236.50;3;3
423;2019-000056;56;5;5;1;1;1;12;494.99;272.24;3;3
424;2019-000056;56;6;2;1;1;1;12;404.99;242.99;3;3
425;2019-000056;56;7;4;1;1;1;24;314.99;170.09;3;3
426;2019-000056;56;8;2;1;1;1;12;349.99;181.99;3;3
427;2019-000056;56;11;4;1;1;1;24;299.99;167.99;3;3
428;2019-000056;56;3;3;1;1;1;2;551.02;225.92;3;3
429;2019-000056;56;9;4;1;1;1;2;449.99;202.50;3;3
430;2019-000056;56;10;2;1;1;1;2;522.49;219.45;3;3
431;2019-000056;56;12;2;1;1;1;2;179.99;97.19;3;3
432;2019-000056;56;13;6;1;1;1;2;227.99;118.55;3;3
433;2019-000056;56;14;2;1;1;1;2;170.99;102.59;3;3
434;2019-000056;56;15;6;1;1;1;2;215.99;116.63;3;3
435;2019-000057;57;1;1;4;4;3;10;612.25;355.11;3;2
436;2019-000057;57;2;2;4;4;3;7;581.64;290.82;3;2
437;2019-000057;57;4;4;4;4;3;10;549.99;236.50;3;2
438;2019-000057;57;6;2;4;4;3;17;404.99;242.99;3;2
439;2019-000057;57;7;4;4;4;3;14;314.99;170.09;3;2
440;2019-000057;57;9;4;4;4;3;12;449.99;202.50;3;2
441;2019-000057;57;10;2;4;4;3;12;522.49;219.45;3;2
442;2019-000057;57;12;2;4;4;3;12;179.99;97.19;3;2
443;2019-000057;57;14;2;4;4;3;24;170.99;102.59;3;2
444;2019-000058;58;1;1;6;6;4;9;612.25;355.11;1;3
445;2019-000058;58;4;4;6;6;4;17;549.99;236.50;1;3
446;2019-000058;58;11;4;6;6;4;14;299.99;167.99;1;3
447;2019-000058;58;13;6;6;6;4;10;227.99;118.55;1;3
448;2019-000058;58;14;2;6;6;4;17;170.99;102.59;1;3
449;2019-000058;58;15;6;6;6;4;18;215.99;116.63;1;3
450;2019-000059;59;1;1;7;7;2;10;612.25;355.11;1;1
451;2019-000059;59;2;2;7;7;2;10;581.64;290.82;1;1
452;2019-000059;59;8;2;7;7;2;4;349.99;181.99;1;1
453;2019-000059;59;11;4;7;7;2;4;299.99;167.99;1;1
454;2019-000059;59;15;6;7;7;2;24;215.99;116.63;1;1
455;2019-000060;60;2;2;9;9;4;19;581.64;290.82;2;3
456;2019-000060;60;4;4;9;9;4;19;549.99;236.50;2;3
457;2019-000060;60;7;4;9;9;4;4;314.99;170.09;2;3
458;2019-000060;60;8;2;9;9;4;3;349.99;181.99;2;3
459;2019-000060;60;3;3;9;9;4;1;551.02;225.92;2;3
460;2019-000060;60;9;4;9;9;4;1;449.99;202.50;2;3
461;2019-000060;60;10;2;9;9;4;1;522.49;219.45;2;3
462;2019-000061;61;1;1;11;11;4;17;612.25;355.11;4;2
463;2019-000061;61;4;4;11;11;4;18;549.99;236.50;4;2
464;2019-000061;61;5;5;11;11;4;15;494.99;272.24;4;2
465;2019-000061;61;3;3;11;11;4;1;551.02;225.92;4;2
466;2019-000062;62;1;1;12;12;3;17;612.25;355.11;3;1
467;2019-000062;62;2;2;12;12;3;13;581.64;290.82;3;1
468;2019-000062;62;5;5;12;12;3;15;494.99;272.24;3;1
469;2019-000062;62;8;2;12;12;3;7;349.99;181.99;3;1
470;2019-000062;62;3;3;12;12;3;1;551.02;225.92;3;1
471;2019-000062;62;12;2;12;12;3;24;179.99;97.19;3;1
472;2019-000062;62;15;6;12;12;3;48;215.99;116.63;3;1
473;2019-000063;63;1;1;15;13;3;17;612.25;355.11;3;2
474;2019-000063;63;2;2;15;13;3;13;581.64;290.82;3;2
475;2019-000063;63;5;5;15;13;3;15;494.99;272.24;3;2
476;2019-000063;63;8;2;15;13;3;2;349.99;181.99;3;2
477;2019-000063;63;9;4;15;13;3;1;449.99;202.50;3;2
478;2019-000063;63;14;2;15;13;3;24;170.99;102.59;3;2
479;2019-000063;63;15;6;15;13;3;48;215.99;116.63;3;2
480;2019-000064;64;1;1;17;17;1;17;612.25;355.11;3;2
481;2019-000064;64;4;4;17;17;1;18;549.99;236.50;3;2
482;2019-000065;65;1;1;18;18;5;14;612.25;355.11;3;2
483;2019-000065;65;2;2;18;18;5;13;581.64;290.82;3;2
484;2019-000065;65;8;2;18;18;5;1;349.99;181.99;3;2
485;2019-000065;65;9;4;18;18;5;1;449.99;202.50;3;2
486;2019-000065;65;12;2;18;18;5;36;179.99;97.19;3;2
487;2019-000066;66;4;4;19;19;5;9;549.99;236.50;4;3
488;2019-000066;66;5;5;19;19;5;3;494.99;272.24;4;3
489;2019-000066;66;8;2;19;19;5;3;349.99;181.99;4;3
490;2019-000067;67;1;1;1;1;1;10;612.25;355.11;4;3
491;2019-000067;67;2;2;1;1;1;20;581.64;290.82;4;3
492;2019-000067;67;4;4;1;1;1;10;549.99;236.50;4;3
493;2019-000067;67;5;5;1;1;1;10;494.99;272.24;4;3
494;2019-000067;67;6;2;1;1;1;10;404.99;242.99;4;3
495;2019-000067;67;7;4;1;1;1;20;314.99;170.09;4;3
496;2019-000067;67;8;2;1;1;1;10;349.99;181.99;4;3
497;2019-000067;67;11;4;1;1;1;20;299.99;167.99;4;3
498;2019-000067;67;3;3;1;1;1;2;551.02;225.92;4;3
499;2019-000067;67;9;4;1;1;1;2;449.99;202.50;4;3
500;2019-000067;67;10;2;1;1;1;2;522.49;219.45;4;3
501;2019-000067;67;12;2;1;1;1;2;179.99;97.19;4;3
502;2019-000067;67;13;6;1;1;1;2;227.99;118.55;4;3
503;2019-000067;67;14;2;1;1;1;2;170.99;102.59;4;3
504;2019-000067;67;15;6;1;1;1;2;215.99;116.63;4;3
505;2019-000068;68;1;1;2;2;1;10;612.25;355.11;2;2
506;2019-000068;68;2;2;2;2;1;10;581.64;290.82;2;2
507;2019-000068;68;4;4;2;2;1;10;549.99;236.50;2;2
508;2019-000068;68;5;5;2;2;1;10;494.99;272.24;2;2
509;2019-000068;68;6;2;2;2;1;20;404.99;242.99;2;2
510;2019-000068;68;7;4;2;2;1;20;314.99;170.09;2;2
511;2019-000068;68;8;2;2;2;1;20;349.99;181.99;2;2
512;2019-000068;68;11;4;2;2;1;20;299.99;167.99;2;2
513;2019-000068;68;3;3;2;2;1;2;551.02;225.92;2;2
514;2019-000068;68;9;4;2;2;1;2;449.99;202.50;2;2
515;2019-000068;68;10;2;2;2;1;2;522.49;219.45;2;2
516;2019-000068;68;12;2;2;2;1;10;179.99;97.19;2;2
517;2019-000068;68;13;6;2;2;1;10;227.99;118.55;2;2
518;2019-000068;68;14;2;2;2;1;10;170.99;102.59;2;2
519;2019-000068;68;15;6;2;2;1;10;215.99;116.63;2;2
520;2019-000069;69;1;1;3;3;2;5;612.25;355.11;2;3
521;2019-000069;69;2;2;3;3;2;14;581.64;290.82;2;3
522;2019-000069;69;5;5;3;3;2;14;494.99;272.24;2;3
523;2019-000069;69;7;4;3;3;2;14;314.99;170.09;2;3
524;2019-000069;69;11;4;3;3;2;14;299.99;167.99;2;3
525;2019-000069;69;9;4;3;3;2;4;449.99;202.50;2;3
526;2019-000069;69;10;2;3;3;2;4;522.49;219.45;2;3
527;2019-000069;69;12;2;3;3;2;5;179.99;97.19;2;3
528;2019-000069;69;13;6;3;3;2;20;227.99;118.55;2;3
529;2019-000069;69;15;6;3;3;2;20;215.99;116.63;2;3
530;2019-000070;70;1;1;6;6;4;8;612.25;355.11;1;3
531;2019-000070;70;4;4;6;6;4;14;549.99;236.50;1;3
532;2019-000070;70;11;4;6;6;4;12;299.99;167.99;1;3
533;2019-000070;70;13;6;6;6;4;9;227.99;118.55;1;3
534;2019-000070;70;14;2;6;6;4;14;170.99;102.59;1;3
535;2019-000070;70;15;6;6;6;4;15;215.99;116.63;1;3
536;2019-000071;71;2;2;9;9;4;16;581.64;290.82;3;3
537;2019-000071;71;4;4;9;9;4;16;549.99;236.50;3;3
538;2019-000071;71;7;4;9;9;4;4;314.99;170.09;3;3
539;2019-000071;71;8;2;9;9;4;3;349.99;181.99;3;3
540;2019-000071;71;3;3;9;9;4;1;551.02;225.92;3;3
541;2019-000071;71;9;4;9;9;4;1;449.99;202.50;3;3
542;2019-000071;71;10;2;9;9;4;1;522.49;219.45;3;3
543;2019-000072;72;1;1;17;17;1;14;612.25;355.11;4;2
544;2019-000072;72;4;4;17;17;1;15;549.99;236.50;4;2
545;2019-000073;73;1;1;1;1;1;5;612.25;355.11;1;3
546;2019-000073;73;2;2;1;1;1;11;581.64;290.82;1;3
547;2019-000073;73;4;4;1;1;1;5;549.99;236.50;1;3
548;2019-000073;73;5;5;1;1;1;5;494.99;272.24;1;3
549;2019-000073;73;6;2;1;1;1;5;404.99;242.99;1;3
550;2019-000073;73;7;4;1;1;1;11;314.99;170.09;1;3
551;2019-000073;73;8;2;1;1;1;5;349.99;181.99;1;3
552;2019-000073;73;11;4;1;1;1;11;299.99;167.99;1;3
553;2019-000073;73;3;3;1;1;1;1;551.02;225.92;1;3
554;2019-000073;73;9;4;1;1;1;1;449.99;202.50;1;3
555;2019-000073;73;10;2;1;1;1;1;522.49;219.45;1;3
556;2019-000073;73;12;2;1;1;1;1;179.99;97.19;1;3
557;2019-000073;73;13;6;1;1;1;1;227.99;118.55;1;3
558;2019-000073;73;14;2;1;1;1;1;170.99;102.59;1;3
559;2019-000073;73;15;6;1;1;1;1;215.99;116.63;1;3
560;2019-000074;74;1;1;5;5;1;7;612.25;355.11;2;2
561;2019-000074;74;2;2;5;5;1;7;581.64;290.82;2;2
562;2019-000074;74;4;4;5;5;1;9;549.99;236.50;2;2
563;2019-000074;74;7;4;5;5;1;7;314.99;170.09;2;2
564;2019-000074;74;11;4;5;5;1;7;299.99;167.99;2;2
565;2019-000074;74;10;2;5;5;1;5;522.49;219.45;2;2
566;2019-000074;74;13;6;5;5;1;23;227.99;118.55;2;2
567;2019-000074;74;15;6;5;5;1;47;215.99;116.63;2;2
568;2019-000075;75;1;1;6;6;4;4;612.25;355.11;1;3
569;2019-000075;75;4;4;6;6;4;8;549.99;236.50;1;3
570;2019-000075;75;11;4;6;6;4;7;299.99;167.99;1;3
571;2019-000075;75;13;6;6;6;4;5;227.99;118.55;1;3
572;2019-000075;75;14;2;6;6;4;8;170.99;102.59;1;3
573;2019-000075;75;15;6;6;6;4;8;215.99;116.63;1;3
574;2019-000076;76;2;2;14;15;1;5;581.64;290.82;4;2
575;2019-000076;76;4;4;14;15;1;8;549.99;236.50;4;2
576;2019-000076;76;5;5;14;15;1;7;494.99;272.24;4;2
577;2019-000076;76;8;2;14;15;1;1;349.99;181.99;4;2
578;2019-000076;76;13;6;14;15;1;29;227.99;118.55;4;2
579;2019-000076;76;14;2;14;15;1;11;170.99;102.59;4;2
580;2019-000077;77;1;1;16;16;5;8;612.25;355.11;4;3
581;2019-000077;77;2;2;16;16;5;6;581.64;290.82;4;3
582;2019-000077;77;8;2;16;16;5;7;349.99;181.99;4;3
583;2019-000077;77;12;2;16;16;5;11;179.99;97.19;4;3
584;2019-000077;77;15;6;16;16;5;23;215.99;116.63;4;3
585;2019-000078;78;1;1;17;17;1;8;612.25;355.11;2;2
586;2019-000078;78;4;4;17;17;1;8;549.99;236.50;2;2
587;2019-000079;79;1;1;20;20;3;5;612.25;355.11;1;3
588;2019-000079;79;8;2;20;20;3;1;349.99;181.99;1;3
589;2019-000079;79;9;4;20;20;3;1;449.99;202.50;1;3
590;2019-000079;79;12;2;20;20;3;11;179.99;97.19;1;3
591;2019-000079;79;13;6;20;20;3;29;227.99;118.55;1;3
592;2019-000080;80;1;1;1;1;1;12;612.25;355.11;2;3
593;2019-000080;80;2;2;1;1;1;24;581.64;290.82;2;3
594;2019-000080;80;4;4;1;1;1;12;549.99;236.50;2;3
595;2019-000080;80;5;5;1;1;1;12;494.99;272.24;2;3
596;2019-000080;80;6;2;1;1;1;12;404.99;242.99;2;3
597;2019-000080;80;7;4;1;1;1;24;314.99;170.09;2;3
598;2019-000080;80;8;2;1;1;1;12;349.99;181.99;2;3
599;2019-000080;80;11;4;1;1;1;24;299.99;167.99;2;3
600;2019-000080;80;3;3;1;1;1;2;551.02;225.92;2;3
601;2019-000080;80;9;4;1;1;1;2;449.99;202.50;2;3
602;2019-000080;80;10;2;1;1;1;2;522.49;219.45;2;3
603;2019-000080;80;12;2;1;1;1;2;179.99;97.19;2;3
604;2019-000080;80;13;6;1;1;1;2;227.99;118.55;2;3
605;2019-000080;80;14;2;1;1;1;2;170.99;102.59;2;3
606;2019-000080;80;15;6;1;1;1;2;215.99;116.63;2;3
607;2019-000081;81;1;1;3;3;2;6;612.25;355.11;4;3
608;2019-000081;81;2;2;3;3;2;16;581.64;290.82;4;3
609;2019-000081;81;5;5;3;3;2;16;494.99;272.24;4;3
610;2019-000081;81;7;4;3;3;2;16;314.99;170.09;4;3
611;2019-000081;81;11;4;3;3;2;16;299.99;167.99;4;3
612;2019-000081;81;9;4;3;3;2;4;449.99;202.50;4;3
613;2019-000081;81;10;2;3;3;2;4;522.49;219.45;4;3
614;2019-000081;81;12;2;3;3;2;6;179.99;97.19;4;3
615;2019-000081;81;13;6;3;3;2;24;227.99;118.55;4;3
616;2019-000081;81;15;6;3;3;2;24;215.99;116.63;4;3
617;2019-000082;82;1;1;4;4;3;10;612.25;355.11;4;2
618;2019-000082;82;2;2;4;4;3;7;581.64;290.82;4;2
619;2019-000082;82;4;4;4;4;3;10;549.99;236.50;4;2
620;2019-000082;82;6;2;4;4;3;16;404.99;242.99;4;2
621;2019-000082;82;7;4;4;4;3;14;314.99;170.09;4;2
622;2019-000082;82;9;4;4;4;3;12;449.99;202.50;4;2
623;2019-000082;82;10;2;4;4;3;12;522.49;219.45;4;2
624;2019-000082;82;12;2;4;4;3;12;179.99;97.19;4;2
625;2019-000082;82;14;2;4;4;3;24;170.99;102.59;4;2
626;2019-000083;83;1;1;5;5;1;15;612.25;355.11;1;2
627;2019-000083;83;2;2;5;5;1;14;581.64;290.82;1;2
628;2019-000083;83;4;4;5;5;1;19;549.99;236.50;1;2
629;2019-000083;83;7;4;5;5;1;14;314.99;170.09;1;2
630;2019-000083;83;11;4;5;5;1;14;299.99;167.99;1;2
631;2019-000083;83;10;2;5;5;1;12;522.49;219.45;1;2
632;2019-000083;83;13;6;5;5;1;48;227.99;118.55;1;2
633;2019-000083;83;15;6;5;5;1;96;215.99;116.63;1;2
634;2019-000084;84;1;1;6;6;4;9;612.25;355.11;2;3
635;2019-000084;84;4;4;6;6;4;16;549.99;236.50;2;3
636;2019-000084;84;11;4;6;6;4;14;299.99;167.99;2;3
637;2019-000084;84;13;6;6;6;4;10;227.99;118.55;2;3
638;2019-000084;84;14;2;6;6;4;16;170.99;102.59;2;3
639;2019-000084;84;15;6;6;6;4;18;215.99;116.63;2;3
640;2019-000085;85;1;1;8;8;2;14;612.25;355.11;4;3
641;2019-000085;85;2;2;8;8;2;15;581.64;290.82;4;3
642;2019-000085;85;6;2;8;8;2;10;404.99;242.99;4;3
643;2019-000085;85;11;4;8;8;2;3;299.99;167.99;4;3
644;2019-000085;85;12;2;8;8;2;24;179.99;97.19;4;3
645;2019-000085;85;13;6;8;8;2;24;227.99;118.55;4;3
646;2019-000085;85;14;2;8;8;2;24;170.99;102.59;4;3
647;2019-000085;85;15;6;8;8;2;36;215.99;116.63;4;3
648;2019-000086;86;1;1;16;16;5;16;612.25;355.11;1;3
649;2019-000086;86;2;2;16;16;5;13;581.64;290.82;1;3
650;2019-000086;86;8;2;16;16;5;14;349.99;181.99;1;3
651;2019-000086;86;10;2;16;16;5;1;522.49;219.45;1;3
652;2019-000086;86;12;2;16;16;5;24;179.99;97.19;1;3
653;2019-000086;86;15;6;16;16;5;48;215.99;116.63;1;3
654;2019-000087;87;1;1;18;18;5;14;612.25;355.11;1;2
655;2019-000087;87;2;2;18;18;5;13;581.64;290.82;1;2
656;2019-000087;87;8;2;18;18;5;1;349.99;181.99;1;2
657;2019-000087;87;9;4;18;18;5;1;449.99;202.50;1;2
658;2019-000087;87;12;2;18;18;5;36;179.99;97.19;1;2
659;2019-000088;88;1;1;1;1;1;15;612.25;355.11;3;3
660;2019-000088;88;2;2;1;1;1;30;581.64;290.82;3;3
661;2019-000088;88;4;4;1;1;1;15;549.99;236.50;3;3
662;2019-000088;88;5;5;1;1;1;15;494.99;272.24;3;3
663;2019-000088;88;6;2;1;1;1;15;404.99;242.99;3;3
664;2019-000088;88;7;4;1;1;1;30;314.99;170.09;3;3
665;2019-000088;88;8;2;1;1;1;15;349.99;181.99;3;3
666;2019-000088;88;11;4;1;1;1;30;299.99;167.99;3;3
667;2019-000088;88;3;3;1;1;1;3;551.02;225.92;3;3
668;2019-000088;88;9;4;1;1;1;3;449.99;202.50;3;3
669;2019-000088;88;10;2;1;1;1;3;522.49;219.45;3;3
670;2019-000088;88;12;2;1;1;1;3;179.99;97.19;3;3
671;2019-000088;88;13;6;1;1;1;3;227.99;118.55;3;3
672;2019-000088;88;14;2;1;1;1;3;170.99;102.59;3;3
673;2019-000088;88;15;6;1;1;1;3;215.99;116.63;3;3
674;2019-000089;89;1;1;2;2;1;15;612.25;355.11;2;2
675;2019-000089;89;2;2;2;2;1;15;581.64;290.82;2;2
676;2019-000089;89;4;4;2;2;1;15;549.99;236.50;2;2
677;2019-000089;89;5;5;2;2;1;15;494.99;272.24;2;2
678;2019-000089;89;6;2;2;2;1;30;404.99;242.99;2;2
679;2019-000089;89;7;4;2;2;1;30;314.99;170.09;2;2
680;2019-000089;89;8;2;2;2;1;30;349.99;181.99;2;2
681;2019-000089;89;11;4;2;2;1;30;299.99;167.99;2;2
682;2019-000089;89;3;3;2;2;1;3;551.02;225.92;2;2
683;2019-000089;89;9;4;2;2;1;3;449.99;202.50;2;2
684;2019-000089;89;10;2;2;2;1;3;522.49;219.45;2;2
685;2019-000089;89;12;2;2;2;1;15;179.99;97.19;2;2
686;2019-000089;89;13;6;2;2;1;15;227.99;118.55;2;2
687;2019-000089;89;14;2;2;2;1;15;170.99;102.59;2;2
688;2019-000089;89;15;6;2;2;1;15;215.99;116.63;2;2
689;2019-000090;90;1;1;4;4;3;13;612.25;355.11;4;2
690;2019-000090;90;2;2;4;4;3;9;581.64;290.82;4;2
691;2019-000090;90;4;4;4;4;3;13;549.99;236.50;4;2
692;2019-000090;90;6;2;4;4;3;21;404.99;242.99;4;2
693;2019-000090;90;7;4;4;4;3;18;314.99;170.09;4;2
694;2019-000090;90;9;4;4;4;3;15;449.99;202.50;4;2
695;2019-000090;90;10;2;4;4;3;15;522.49;219.45;4;2
696;2019-000090;90;12;2;4;4;3;15;179.99;97.19;4;2
697;2019-000090;90;14;2;4;4;3;30;170.99;102.59;4;2
698;2019-000091;91;1;1;6;6;4;12;612.25;355.11;1;3
699;2019-000091;91;4;4;6;6;4;21;549.99;236.50;1;3
700;2019-000091;91;11;4;6;6;4;18;299.99;167.99;1;3
701;2019-000091;91;13;6;6;6;4;13;227.99;118.55;1;3
702;2019-000091;91;14;2;6;6;4;21;170.99;102.59;1;3
703;2019-000091;91;15;6;6;6;4;22;215.99;116.63;1;3
704;2019-000092;92;1;1;11;11;4;21;612.25;355.11;3;2
705;2019-000092;92;4;4;11;11;4;22;549.99;236.50;3;2
706;2019-000092;92;5;5;11;11;4;19;494.99;272.24;3;2
707;2019-000092;92;3;3;11;11;4;1;551.02;225.92;3;2
708;2019-000093;93;1;1;15;13;3;21;612.25;355.11;2;2
709;2019-000093;93;2;2;15;13;3;16;581.64;290.82;2;2
710;2019-000093;93;5;5;15;13;3;19;494.99;272.24;2;2
711;2019-000093;93;8;2;15;13;3;3;349.99;181.99;2;2
712;2019-000093;93;9;4;15;13;3;1;449.99;202.50;2;2
713;2019-000093;93;14;2;15;13;3;30;170.99;102.59;2;2
714;2019-000093;93;15;6;15;13;3;60;215.99;116.63;2;2
715;2019-000094;94;1;1;18;18;5;18;612.25;355.11;4;2
716;2019-000094;94;2;2;18;18;5;16;581.64;290.82;4;2
717;2019-000094;94;8;2;18;18;5;1;349.99;181.99;4;2
718;2019-000094;94;9;4;18;18;5;1;449.99;202.50;4;2
719;2019-000094;94;12;2;18;18;5;45;179.99;97.19;4;2
720;2019-000095;95;1;1;21;21;5;12;612.25;355.11;3;3
721;2019-000095;95;2;2;21;21;5;9;581.64;290.82;3;3
722;2019-000095;95;5;5;21;21;5;7;494.99;272.24;3;3
723;2019-000095;95;8;2;21;21;5;3;349.99;181.99;3;3
724;2019-000095;95;12;2;21;21;5;30;179.99;97.19;3;3
725;2019-000095;95;14;2;21;21;5;30;170.99;102.59;3;3
726;2019-000096;96;1;1;3;3;2;8;612.25;355.11;1;3
727;2019-000096;96;2;2;3;3;2;22;581.64;290.82;1;3
728;2019-000096;96;5;5;3;3;2;22;494.99;272.24;1;3
729;2019-000096;96;7;4;3;3;2;22;314.99;170.09;1;3
730;2019-000096;96;11;4;3;3;2;22;299.99;167.99;1;3
731;2019-000096;96;9;4;3;3;2;6;449.99;202.50;1;3
732;2019-000096;96;10;2;3;3;2;6;522.49;219.45;1;3
733;2019-000096;96;12;2;3;3;2;8;179.99;97.19;1;3
734;2019-000096;96;13;6;3;3;2;32;227.99;118.55;1;3
735;2019-000096;96;15;6;3;3;2;32;215.99;116.63;1;3
736;2019-000097;97;1;1;5;5;1;21;612.25;355.11;2;2
737;2019-000097;97;2;2;5;5;1;19;581.64;290.82;2;2
738;2019-000097;97;4;4;5;5;1;25;549.99;236.50;2;2
739;2019-000097;97;7;4;5;5;1;19;314.99;170.09;2;2
740;2019-000097;97;11;4;5;5;1;19;299.99;167.99;2;2
741;2019-000097;97;10;2;5;5;1;16;522.49;219.45;2;2
742;2019-000097;97;13;6;5;5;1;64;227.99;118.55;2;2
743;2019-000097;97;15;6;5;5;1;129;215.99;116.63;2;2
744;2019-000098;98;1;1;6;6;4;12;612.25;355.11;2;3
745;2019-000098;98;4;4;6;6;4;22;549.99;236.50;2;3
746;2019-000098;98;11;4;6;6;4;19;299.99;167.99;2;3
747;2019-000098;98;13;6;6;6;4;14;227.99;118.55;2;3
748;2019-000098;98;14;2;6;6;4;22;170.99;102.59;2;3
749;2019-000098;98;15;6;6;6;4;24;215.99;116.63;2;3
750;2019-000099;99;2;2;9;9;4;25;581.64;290.82;3;3
751;2019-000099;99;4;4;9;9;4;25;549.99;236.50;3;3
752;2019-000099;99;7;4;9;9;4;6;314.99;170.09;3;3
753;2019-000099;99;8;2;9;9;4;4;349.99;181.99;3;3
754;2019-000099;99;3;3;9;9;4;1;551.02;225.92;3;3
755;2019-000099;99;9;4;9;9;4;1;449.99;202.50;3;3
756;2019-000099;99;10;2;9;9;4;1;522.49;219.45;3;3
757;2019-000100;100;1;1;10;10;1;32;612.25;355.11;1;2
758;2019-000100;100;2;2;10;10;1;32;581.64;290.82;1;2
759;2019-000100;100;4;4;10;10;1;24;549.99;236.50;1;2
760;2019-000100;100;5;5;10;10;1;32;494.99;272.24;1;2
761;2019-000100;100;6;2;10;10;1;32;404.99;242.99;1;2
762;2019-000100;100;7;4;10;10;1;24;314.99;170.09;1;2
763;2019-000100;100;8;2;10;10;1;24;349.99;181.99;1;2
764;2019-000100;100;11;4;10;10;1;4;299.99;167.99;1;2
765;2019-000100;100;12;2;10;10;1;32;179.99;97.19;1;2
766;2019-000100;100;13;6;10;10;1;81;227.99;118.55;1;2
767;2019-000100;100;14;2;10;10;1;32;170.99;102.59;1;2
768;2019-000100;100;15;6;10;10;1;64;215.99;116.63;1;2
769;2019-000101;101;1;1;12;12;3;22;612.25;355.11;3;1
770;2019-000101;101;2;2;12;12;3;17;581.64;290.82;3;1
771;2019-000101;101;5;5;12;12;3;21;494.99;272.24;3;1
772;2019-000101;101;8;2;12;12;3;9;349.99;181.99;3;1
773;2019-000101;101;3;3;12;12;3;1;551.02;225.92;3;1
774;2019-000101;101;12;2;12;12;3;32;179.99;97.19;3;1
775;2019-000101;101;15;6;12;12;3;64;215.99;116.63;3;1
776;2019-000102;102;1;1;13;14;3;22;612.25;355.11;3;2
777;2019-000102;102;2;2;13;14;3;17;581.64;290.82;3;2
778;2019-000102;102;4;4;13;14;3;24;549.99;236.50;3;2
779;2019-000102;102;5;5;13;14;3;21;494.99;272.24;3;2
780;2019-000102;102;3;3;13;14;3;1;551.02;225.92;3;2
781;2019-000102;102;12;2;13;14;3;32;179.99;97.19;3;2
782;2019-000102;102;13;6;13;14;3;81;227.99;118.55;3;2
783;2019-000103;103;1;1;15;13;3;22;612.25;355.11;1;2
784;2019-000103;103;2;2;15;13;3;17;581.64;290.82;1;2
785;2019-000103;103;5;5;15;13;3;21;494.99;272.24;1;2
786;2019-000103;103;8;2;15;13;3;3;349.99;181.99;1;2
787;2019-000103;103;9;4;15;13;3;1;449.99;202.50;1;2
788;2019-000103;103;14;2;15;13;3;32;170.99;102.59;1;2
789;2019-000103;103;15;6;15;13;3;64;215.99;116.63;1;2
790;2019-000104;104;1;1;16;16;5;22;612.25;355.11;1;3
791;2019-000104;104;2;2;16;16;5;17;581.64;290.82;1;3
792;2019-000104;104;8;2;16;16;5;19;349.99;181.99;1;3
793;2019-000104;104;10;2;16;16;5;1;522.49;219.45;1;3
794;2019-000104;104;12;2;16;16;5;32;179.99;97.19;1;3
795;2019-000104;104;15;6;16;16;5;64;215.99;116.63;1;3
796;2019-000105;105;4;4;19;19;5;12;549.99;236.50;1;3
797;2019-000105;105;5;5;19;19;5;4;494.99;272.24;1;3
798;2019-000105;105;8;2;19;19;5;4;349.99;181.99;1;3
799;2019-000106;106;1;1;1;1;1;17;612.25;355.11;4;3
800;2019-000106;106;2;2;1;1;1;34;581.64;290.82;4;3
801;2019-000106;106;4;4;1;1;1;17;549.99;236.50;4;3
802;2019-000106;106;5;5;1;1;1;17;494.99;272.24;4;3
803;2019-000106;106;6;2;1;1;1;17;404.99;242.99;4;3
804;2019-000106;106;7;4;1;1;1;34;314.99;170.09;4;3
805;2019-000106;106;8;2;1;1;1;17;349.99;181.99;4;3
806;2019-000106;106;11;4;1;1;1;34;299.99;167.99;4;3
807;2019-000106;106;3;3;1;1;1;3;551.02;225.92;4;3
808;2019-000106;106;9;4;1;1;1;3;449.99;202.50;4;3
809;2019-000106;106;10;2;1;1;1;3;522.49;219.45;4;3
810;2019-000106;106;12;2;1;1;1;3;179.99;97.19;4;3
811;2019-000106;106;13;6;1;1;1;3;227.99;118.55;4;3
812;2019-000106;106;14;2;1;1;1;3;170.99;102.59;4;3
813;2019-000106;106;15;6;1;1;1;3;215.99;116.63;4;3
814;2019-000107;107;1;1;4;4;3;15;612.25;355.11;1;2
815;2019-000107;107;2;2;4;4;3;10;581.64;290.82;1;2
816;2019-000107;107;4;4;4;4;3;15;549.99;236.50;1;2
817;2019-000107;107;6;2;4;4;3;24;404.99;242.99;1;2
818;2019-000107;107;7;4;4;4;3;20;314.99;170.09;1;2
819;2019-000107;107;9;4;4;4;3;17;449.99;202.50;1;2
820;2019-000107;107;10;2;4;4;3;17;522.49;219.45;1;2
821;2019-000107;107;12;2;4;4;3;17;179.99;97.19;1;2
822;2019-000107;107;14;2;4;4;3;34;170.99;102.59;1;2
